customer_id,store_id,first_name,last_name,email,address_id,active
336,1,JOSHUA,MARK,JOSHUA.MARK@sakilacustomer.org,341,1
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,1
338,1,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,343,1
339,2,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,344,1
340,1,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,345,1
341,1,PETER,MENARD,PETER.MENARD@sakilacustomer.org,346,1
342,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,347,1
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,348,1
344,1,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,349,1
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,350,1
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,351,1
347,2,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,1
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,1
349,2,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,1
350,1,JUAN,FRALEY,JUAN.FRALEY@sakilacustomer.org,355,1
351,1,JACK,FOUST,JACK.FOUST@sakilacustomer.org,356,1
352,1,ALBERT,CROUSE,ALBERT.CROUSE@sakilacustomer.org,357,1
353,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,358,1
354,2,JUSTIN,NGO,JUSTIN.NGO@sakilacustomer.org,359,1
355,2,TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,360,1
356,2,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,361,1
357,1,KEITH,RICO,KEITH.RICO@sakilacustomer.org,362,1
358,2,SAMUEL,MARLOW,SAMUEL.MARLOW@sakilacustomer.org,363,1
359,2,WILLIE,MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,364,1
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,1
361,2,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,366,1
362,1,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,367,1
363,2,ROY,WHITING,ROY.WHITING@sakilacustomer.org,368,1
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,369,1
365,2,BRUCE,SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,370,1
366,1,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,371,1
367,1,ADAM,GOOCH,ADAM.GOOCH@sakilacustomer.org,372,1
368,1,HARRY,ARCE,HARRY.ARCE@sakilacustomer.org,373,0
369,2,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,374,1
370,2,WAYNE,TRUONG,WAYNE.TRUONG@sakilacustomer.org,375,1
371,1,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,376,1
372,2,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,377,1
373,1,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,378,1
374,2,JEREMY,HURTADO,JEREMY.HURTADO@sakilacustomer.org,379,1
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,380,1
376,1,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,381,1
377,1,HOWARD,FORTNER,HOWARD.FORTNER@sakilacustomer.org,382,1
378,1,EUGENE,CULPEPPER,EUGENE.CULPEPPER@sakilacustomer.org,383,1
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,384,1
380,1,RUSSELL,BRINSON,RUSSELL.BRINSON@sakilacustomer.org,385,1
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,1
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,387,1
383,1,MARTIN,BALES,MARTIN.BALES@sakilacustomer.org,388,1
384,2,ERNEST,STEPP,ERNEST.STEPP@sakilacustomer.org,389,1
385,1,PHILLIP,HOLM,PHILLIP.HOLM@sakilacustomer.org,390,1
386,1,TODD,TAN,TODD.TAN@sakilacustomer.org,391,1
387,2,JESSE,SCHILLING,JESSE.SCHILLING@sakilacustomer.org,392,1
388,2,CRAIG,MORRELL,CRAIG.MORRELL@sakilacustomer.org,393,1
389,1,ALAN,KAHN,ALAN.KAHN@sakilacustomer.org,394,1
390,1,SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,395,1
391,1,CLARENCE,GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,396,1
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,397,1
393,1,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,398,1
394,2,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,399,1
395,2,JOHNNY,TURPIN,JOHNNY.TURPIN@sakilacustomer.org,400,1
396,1,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,401,1
397,1,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,402,1
398,1,ANTONIO,MEEK,ANTONIO.MEEK@sakilacustomer.org,403,1
399,1,DANNY,ISOM,DANNY.ISOM@sakilacustomer.org,404,1
400,2,BRYAN,HARDISON,BRYAN.HARDISON@sakilacustomer.org,405,1
401,2,TONY,CARRANZA,TONY.CARRANZA@sakilacustomer.org,406,1
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,407,1
403,1,MIKE,WAY,MIKE.WAY@sakilacustomer.org,408,1
404,2,STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,409,1
405,1,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,410,1
406,1,NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,411,0
407,1,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,412,1
408,1,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,413,1
409,2,RODNEY,MOELLER,RODNEY.MOELLER@sakilacustomer.org,414,1
410,2,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,415,1
411,1,NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,416,1
412,2,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,417,1
413,2,MARVIN,YEE,MARVIN.YEE@sakilacustomer.org,418,1
414,1,VINCENT,RALSTON,VINCENT.RALSTON@sakilacustomer.org,419,1
415,1,GLENN,PULLEN,GLENN.PULLEN@sakilacustomer.org,420,1
416,2,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,421,1
417,1,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,422,1
418,2,JEFF,EAST,JEFF.EAST@sakilacustomer.org,423,1
419,1,CHAD,CARBONE,CHAD.CARBONE@sakilacustomer.org,424,1
420,1,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,425,1
421,1,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,426,1
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,427,1
423,2,ALFRED,CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,428,1
424,2,KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,429,1
425,2,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,430,1
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,431,1
427,2,JESUS,MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,432,1
428,2,HERBERT,KRUGER,HERBERT.KRUGER@sakilacustomer.org,433,1
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,434,1
430,1,RAY,HOULE,RAY.HOULE@sakilacustomer.org,435,1
431,2,JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,436,1
432,1,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,437,1
433,1,DON,BONE,DON.BONE@sakilacustomer.org,438,1
434,1,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,439,1
435,2,RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,440,1
436,1,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,1
437,2,RANDALL,NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,442,1
438,1,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,443,1
439,2,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,1
440,1,BERNARD,COLBY,BERNARD.COLBY@sakilacustomer.org,445,1
441,1,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,446,1
442,1,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,447,1
443,2,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,448,1
444,2,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,449,1
445,1,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,450,1
446,2,THEODORE,CULP,THEODORE.CULP@sakilacustomer.org,451,0
447,1,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,452,1
448,1,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,453,1
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,454,1
450,1,JAY,ROBB,JAY.ROBB@sakilacustomer.org,455,1
451,1,JIM,REA,JIM.REA@sakilacustomer.org,456,1
452,1,TOM,MILNER,TOM.MILNER@sakilacustomer.org,457,1
453,1,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,458,1
454,2,ALEX,GRESHAM,ALEX.GRESHAM@sakilacustomer.org,459,1
455,2,JON,WILES,JON.WILES@sakilacustomer.org,460,1
456,2,RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,461,1
457,2,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,462,1
458,1,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,463,1
459,1,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,464,1
460,1,LEON,BOSTIC,LEON.BOSTIC@sakilacustomer.org,465,1
461,1,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,466,1
462,2,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,1
463,2,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,468,1
464,1,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,469,1
465,1,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,470,1
466,1,LEO,EBERT,LEO.EBERT@sakilacustomer.org,471,1
467,2,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,472,1
468,1,TIM,CARY,TIM.CARY@sakilacustomer.org,473,1
469,2,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,1
470,1,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,475,1
471,1,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,476,1
472,1,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,1
473,2,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,478,1
474,2,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,479,1
475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,480,1
476,1,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,481,1
477,1,DAN,PAINE,DAN.PAINE@sakilacustomer.org,482,1
478,1,LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,483,1
479,1,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,1
480,1,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,485,1
481,1,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,486,1
482,1,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,487,0
483,2,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,488,1
484,1,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,489,1
485,1,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,1
486,1,GLEN,TALBERT,GLEN.TALBERT@sakilacustomer.org,491,1
487,2,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,492,1
488,2,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,493,1
489,1,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,494,1
490,1,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,495,1
491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,496,1
492,2,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,497,1
493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,498,1
494,2,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,499,1
495,2,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,500,1
496,2,TYLER,WREN,TYLER.WREN@sakilacustomer.org,501,1
497,2,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,502,1
498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,503,1
499,2,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,504,1
500,1,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,505,1
501,1,RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,506,1
502,1,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,507,1
503,1,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,508,1
504,1,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,509,1
505,1,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,510,1
506,2,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,511,1
507,2,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,512,1
508,2,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,513,1
509,1,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,514,1
510,2,BEN,EASTER,BEN.EASTER@sakilacustomer.org,515,0
511,1,CHESTER,BENNER,CHESTER.BENNER@sakilacustomer.org,516,1
512,1,CECIL,VINES,CECIL.VINES@sakilacustomer.org,517,1
513,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,519,1
514,2,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,520,1
515,1,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,521,1
516,2,ELMER,NOE,ELMER.NOE@sakilacustomer.org,522,1
517,2,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,523,1
518,1,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,524,1
519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,525,1
520,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,526,1
521,2,ROLAND,SOUTH,ROLAND.SOUTH@sakilacustomer.org,527,1
522,2,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,528,1
523,1,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,529,1
524,1,JARED,ELY,JARED.ELY@sakilacustomer.org,530,1
525,2,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,531,1
526,2,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,1
527,1,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,533,1
528,1,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,534,1
529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,535,1
530,2,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,536,1
531,2,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,537,1
532,2,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,1
533,1,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,1
534,1,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,540,0
535,1,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,541,1
536,2,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,542,1
537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,543,1
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,1
539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,545,1
540,1,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,546,1
541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,547,1
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,548,1
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,549,1
544,2,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,550,1
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,1
546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,552,1
547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,553,1
548,1,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,554,1
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,555,1
550,2,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,556,1
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,557,1
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,558,1
553,1,MAX,PITT,MAX.PITT@sakilacustomer.org,559,1
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,560,1
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,561,1
556,2,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,562,1
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,563,1
558,1,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,564,0
559,2,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,565,1
560,1,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,566,1
561,2,IAN,STILL,IAN.STILL@sakilacustomer.org,567,1
562,1,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,568,1
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,1
564,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,570,1
565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,571,1
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,1
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,573,1
568,2,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,574,1
569,2,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,575,1
570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,576,1
571,2,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,577,1
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,578,1
573,1,BYRON,BOX,BYRON.BOX@sakilacustomer.org,579,1
574,2,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,580,1
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,581,1
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,1
577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,583,1
578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,584,1
579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,585,1
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,586,1
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,1
582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,588,1
583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,1
584,2,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,590,1
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,1
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,592,1
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,593,1
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,1
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,1
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,1
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,1
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,0
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,599,1
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,600,1
595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,601,1
596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,1
597,1,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,603,1
598,1,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,604,1
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,1
